1.78	0.0235336	4.16666e-06	0.00785019
1.79	0.0224265	4.16666e-06	0.00748114
1.8	0.0214145	4.16666e-06	0.0071438
1.81	0.0204856	4.16666e-06	0.00683419
1.82	0.01963	4.16666e-06	0.00654897
1.83	0.0188391	4.16666e-06	0.00628533
1.84	0.0181056	4.16666e-06	0.00604084
1.85	0.0174235	4.16666e-06	0.00581346
1.86	0.0167873	4.16666e-06	0.0056014
1.87	0.0161925	4.16666e-06	0.00540314
1.88	0.0156351	4.16666e-06	0.00521733
1.89	0.0151115	4.16666e-06	0.0050428
1.9	0.0146187	4.16666e-06	0.00487852
1.91	0.0141539	4.16666e-06	0.00472358
1.92	0.0137147	4.16666e-06	0.00457719
1.93	0.013299	4.16666e-06	0.00443862
1.94	0.0129049	4.16666e-06	0.00430724
1.95	0.0125306	4.16666e-06	0.00418248
1.96	0.0121747	4.16666e-06	0.00406383
1.97	0.0118357	4.16666e-06	0.00395082
1.98	0.0115123	4.16666e-06	0.00384305
1.99	0.0112036	4.16666e-06	0.00374014
2	0.0109084	4.16666e-06	0.00364175
2.01	0.0106259	4.16666e-06	0.00354756
2.02	0.0103551	4.16666e-06	0.0034573
2.03	0.0100953	4.16666e-06	0.00337071
2.04	0.00984587	4.16666e-06	0.00328755
2.05	0.00960606	4.16666e-06	0.00320761
2.06	0.0093753	4.16666e-06	0.00313069
2.07	0.00915304	4.16666e-06	0.00305661
2.08	0.0089388	4.16666e-06	0.00298519
2.09	0.00873209	4.16666e-06	0.00291629
2.1	0.00853249	4.16666e-06	0.00284976
2.11	0.00833961	4.16666e-06	0.00278546
2.12	0.00815307	4.16666e-06	0.00272328
2.13	0.00797252	4.16666e-06	0.0026631
2.14	0.00779765	4.16666e-06	0.00260481
2.15	0.00762817	4.16666e-06	0.00254831
2.16	0.00746379	4.16666e-06	0.00249352
2.17	0.00730426	4.16666e-06	0.00244034
2.18	0.00714933	4.16666e-06	0.00238869
2.19	0.00699878	4.16666e-06	0.00233851
2.2	0.00685239	4.16666e-06	0.00228971
2.21	0.00670997	4.16666e-06	0.00224224
2.22	0.00657134	4.16666e-06	0.00219603
2.23	0.00643631	4.16666e-06	0.00215102
2.24	0.00630472	4.16666e-06	0.00210716
2.25	0.00617642	4.16666e-06	0.00206439
2.26	0.00605126	4.16666e-06	0.00202267
2.27	0.0059291	4.16666e-06	0.00198195
2.28	0.00580981	4.16666e-06	0.00194218
2.29	0.00569326	4.16666e-06	0.00190333
2.3	0.00557935	4.16666e-06	0.00186536
2.31	0.00546797	4.16666e-06	0.00182823
2.32	0.005359	4.16666e-06	0.00179191
2.33	0.00525234	4.16666e-06	0.00175636
2.34	0.00514792	4.16666e-06	0.00172155
2.35	0.00504562	4.16666e-06	0.00168745
2.36	0.00494538	4.16666e-06	0.00165404
2.37	0.00484711	4.16666e-06	0.00162128
2.38	0.00475073	4.16666e-06	0.00158915
2.39	0.00465617	4.16666e-06	0.00155763
2.4	0.00456337	4.16666e-06	0.0015267
2.41	0.00447225	4.16666e-06	0.00149632
2.42	0.00438274	4.16666e-06	0.00146649
2.43	0.00429481	4.16666e-06	0.00143718
2.44	0.00420837	4.16666e-06	0.00140836
2.45	0.00412338	4.16666e-06	0.00138003
2.46	0.00403979	4.16666e-06	0.00135217
2.47	0.00395755	4.16666e-06	0.00132476
2.48	0.0038766	4.16666e-06	0.00129777
2.49	0.0037969	4.16666e-06	0.00127121
2.5	0.00371841	4.16666e-06	0.00124504
2.51	0.00364109	4.16666e-06	0.00121927
2.52	0.00356488	4.16666e-06	0.00119387
2.53	0.00348976	4.16666e-06	0.00116883
2.54	0.00341569	4.16666e-06	0.00114413
2.55	0.00334263	4.16666e-06	0.00111978
2.56	0.00327054	4.16666e-06	0.00109575
2.57	0.0031994	4.16666e-06	0.00107203
2.58	0.00312916	4.16666e-06	0.00104862
2.59	0.0030598	4.16666e-06	0.0010255
2.6	0.00299129	4.16666e-06	0.00100267
2.61	0.0029236	4.16666e-06	0.000980101
2.62	0.0028567	4.16666e-06	0.000957802
2.63	0.00279057	4.16666e-06	0.000935756
2.64	0.00272517	4.16666e-06	0.000913958
2.65	0.00266049	4.16666e-06	0.000892396
2.66	0.0025965	4.16666e-06	0.000871065
2.67	0.00253317	4.16666e-06	0.000849955
2.68	0.00247048	4.16666e-06	0.00082906
2.69	0.00240842	4.16666e-06	0.000808371
2.7	0.00234695	4.16666e-06	0.000787883
2.71	0.00228606	4.16666e-06	0.000767587
2.72	0.00222574	4.16666e-06	0.000747477
2.73	0.00216595	4.16666e-06	0.000727546
2.74	0.00210667	4.16666e-06	0.000707789
2.75	0.00204791	4.16666e-06	0.000688199
2.76	0.00198962	4.16666e-06	0.00066877
2.77	0.0019318	4.16666e-06	0.000649497
2.78	0.00187443	4.16666e-06	0.000630373
2.79	0.00181749	4.16666e-06	0.000611393
2.8	0.00176097	4.16666e-06	0.000592552
2.81	0.00170485	4.16666e-06	0.000573845
2.82	0.00164911	4.16666e-06	0.000555265
2.83	0.00159374	4.16666e-06	0.00053681
2.84	0.00153873	4.16666e-06	0.000518472
2.85	0.00148406	4.16666e-06	0.000500249
2.86	0.00142972	4.16666e-06	0.000482134
2.87	0.00137569	4.16666e-06	0.000464124
2.88	0.00132196	4.16666e-06	0.000446215
2.89	0.00126852	4.16666e-06	0.0004284
2.9	0.00121535	4.16666e-06	0.000410677
2.91	0.00116244	4.16666e-06	0.000393042
2.92	0.00110979	4.16666e-06	0.000375489
2.93	0.00105736	4.16666e-06	0.000358015
2.94	0.00100517	4.16666e-06	0.000340616
2.95	0.000953185	4.16666e-06	0.000323288
2.96	0.000901403	4.16666e-06	0.000306027
2.97	0.00084981	4.16666e-06	0.000288829
2.98	0.000798397	4.16666e-06	0.000271691
2.99	0.00074715	4.16666e-06	0.000254609
3	0.00069606	4.16666e-06	0.000237579
3.01	0.000645116	4.16666e-06	0.000220597
3.02	0.000594306	4.16666e-06	0.00020366
3.03	0.00054362	4.16666e-06	0.000186764
3.04	0.000493047	4.16666e-06	0.000169907
3.05	0.000442578	4.16666e-06	0.000153083
3.06	0.000392201	4.16666e-06	0.000136291
3.07	0.000341907	4.16666e-06	0.000119526
3.08	0.000291684	4.16666e-06	0.000102785
3.09	0.000241524	4.16666e-06	8.60645e-05
3.1	0.000191415	4.16666e-06	6.93614e-05
3.11	0.000141348	4.16666e-06	5.26721e-05
3.12	9.13126e-05	4.16666e-06	3.59935e-05
3.13	4.12988e-05	4.16666e-06	1.9322e-05
3.14	8.70338e-06	4.16666e-06	2.65442e-06
3.15	5.8704e-05	4.16666e-06	1.40127e-05
3.16	0.000108713	4.16666e-06	3.06825e-05
3.17	0.00015874	4.16666e-06	4.73585e-05
3.18	0.000208796	4.16666e-06	6.4044e-05
3.19	0.000258891	4.16666e-06	8.07423e-05
3.2	0.000309033	4.16666e-06	9.74569e-05
3.21	0.000359235	4.16666e-06	0.000114191
3.22	0.000409505	4.16666e-06	0.000130948
3.23	0.000459855	4.16666e-06	0.000147731
3.24	0.000510294	4.16666e-06	0.000164544
3.25	0.000560832	4.16666e-06	0.000181391
3.26	0.000611481	4.16666e-06	0.000198274
3.27	0.00066225	4.16666e-06	0.000215197
3.28	0.000713151	4.16666e-06	0.000232164
3.29	0.000764193	4.16666e-06	0.000249179
3.3	0.000815389	4.16666e-06	0.000266244
3.31	0.000866748	4.16666e-06	0.000283364
3.32	0.000918282	4.16666e-06	0.000300542
3.33	0.000970003	4.16666e-06	0.000317783
3.34	0.00102192	4.16666e-06	0.000335089
3.35	0.00107405	4.16666e-06	0.000352465
3.36	0.0011264	4.16666e-06	0.000369914
3.37	0.00117898	4.16666e-06	0.000387442
3.38	0.0012318	4.16666e-06	0.000405051
3.39	0.00128489	4.16666e-06	0.000422745
3.4	0.00133824	4.16666e-06	0.00044053
3.41	0.00139188	4.16666e-06	0.000458409
3.42	0.00144581	4.16666e-06	0.000476387
3.43	0.00150005	4.16666e-06	0.000494467
3.44	0.00155461	4.16666e-06	0.000512656
3.45	0.00160951	4.16666e-06	0.000530956
3.46	0.00166477	4.16666e-06	0.000549374
3.47	0.00172038	4.16666e-06	0.000567913
3.48	0.00177638	4.16666e-06	0.000586579
3.49	0.00183277	4.16666e-06	0.000605377
3.5	0.00188958	4.16666e-06	0.000624312
3.51	0.00194681	4.16666e-06	0.000643389
3.52	0.00200449	4.16666e-06	0.000662615
3.53	0.00206262	4.16666e-06	0.000681993
3.54	0.00212123	4.16666e-06	0.000701531
3.55	0.00218034	4.16666e-06	0.000721235
3.56	0.00223997	4.16666e-06	0.000741109
3.57	0.00230012	4.16666e-06	0.000761161
3.58	0.00236083	4.16666e-06	0.000781397
3.59	0.00242211	4.16666e-06	0.000801824
3.6	0.00248398	4.16666e-06	0.000822448
3.61	0.00254647	4.16666e-06	0.000843277
3.62	0.00260959	4.16666e-06	0.000864317
3.63	0.00267337	4.16666e-06	0.000885577
